x,y,z,pitch,yaw,ok,err
0.3,-0.2,-0.06,0.0,0.0,0,0.32399626331800746
0.3,-0.2,-0.06,0.0,0.3,0,0.3862346006721187
0.3,-0.2,-0.06,0.0,0.6,0,0.16940448955458456
0.3,-0.2,-0.06,0.225,-0.6,0,0.29135482529747464
0.3,-0.2,-0.06,0.225,-0.3,0,0.4964646618906737
0.3,-0.2,-0.06,0.225,0.0,0,0.39492173203215236
0.3,-0.2,-0.06,0.225,0.3,0,0.4952668269296352
0.3,-0.2,-0.06,0.225,0.6,1,6.256306922857638e-05
0.3,-0.2,-0.06,0.45,-0.6,1,6.72494284959341e-05
0.3,-0.2,-0.06,0.45,-0.3,1,6.833778112642627e-05
0.3,-0.2,-0.06,0.45,0.0,0,0.5556626438501813
0.3,-0.2,-0.06,0.45,0.3,1,7.31013208565158e-05
0.3,-0.2,-0.06,0.45,0.6,1,6.095098658845455e-05
0.3,-0.2,-0.06,0.675,-0.6,1,7.769586680232987e-05
0.3,-0.2,-0.06,0.675,-0.3,1,6.60852617499145e-05
0.3,-0.2,-0.06,0.675,0.0,1,8.825379879623282e-05
0.3,-0.2,-0.06,0.675,0.3,1,8.683375174035544e-05
0.3,-0.2,-0.06,0.675,0.6,1,5.466751248601058e-05
0.3,-0.2,-0.06,0.9,-0.6,1,7.670454357423162e-05
0.3,-0.2,-0.06,0.9,-0.3,1,7.445729835365275e-05
0.3,-0.2,-0.06,0.9,0.0,1,5.114782466874112e-05
0.3,-0.2,-0.06,0.9,0.3,1,8.105203604964661e-05
0.3,-0.2,-0.06,0.9,0.6,1,8.180129124818664e-05
0.3,-0.2,-0.06,1.2,-0.6,1,9.016701679058018e-05
0.3,-0.2,-0.06,1.2,-0.3,1,5.533365043199668e-05
0.3,-0.2,-0.06,1.2,0.0,1,5.1201293500636724e-05
0.3,-0.2,-0.06,1.2,0.3,1,7.772300123189913e-05
0.3,-0.2,-0.06,1.2,0.6,1,5.913946459718754e-05
0.3,-0.2,-0.06,1.57,-0.6,1,7.205690096164989e-05
0.3,-0.2,-0.06,1.57,-0.3,1,7.378671458293051e-05
0.3,-0.2,-0.06,1.57,0.0,0,1.2054402109353781
0.3,-0.2,-0.06,1.57,0.3,1,9.109387822152041e-05
0.3,-0.2,-0.06,1.57,0.6,1,5.289753753204877e-05
0.3,-0.2,-0.02,0.0,-0.6,0,0.22259997643677168
0.3,-0.2,-0.02,0.0,-0.3,0,0.4161249731305604
0.3,-0.2,-0.02,0.0,0.0,0,0.2939889485630605
0.3,-0.2,-0.02,0.0,0.3,0,0.3604838408388964
0.3,-0.2,-0.02,0.0,0.6,0,0.15319794072369589
0.3,-0.2,-0.02,0.225,-0.6,0,0.18566881932413862
0.3,-0.2,-0.02,0.225,-0.3,0,0.47724903707103294
0.3,-0.2,-0.02,0.225,0.0,0,0.37059481666109256
0.3,-0.2,-0.02,0.225,0.3,0,0.46796511803854235
0.3,-0.2,-0.02,0.225,0.6,1,8.592162078247688e-05
0.3,-0.2,-0.02,0.45,-0.6,1,7.167829544509923e-05
0.3,-0.2,-0.02,0.45,-0.3,1,6.106047209085977e-05
0.3,-0.2,-0.02,0.45,0.0,1,7.472481214277653e-05
0.3,-0.2,-0.02,0.45,0.3,1,8.903091989277927e-05
0.3,-0.2,-0.02,0.45,0.6,1,7.688417999895701e-05
0.3,-0.2,-0.02,0.675,-0.6,1,6.832415744295737e-05
0.3,-0.2,-0.02,0.675,-0.3,1,5.997980681398592e-05
0.3,-0.2,-0.02,0.675,0.0,1,6.619867732362522e-05
0.3,-0.2,-0.02,0.675,0.3,1,5.2921763886959415e-05
0.3,-0.2,-0.02,0.675,0.6,1,7.989380314373612e-05
0.3,-0.2,-0.02,0.9,-0.6,1,6.976748168295607e-05
0.3,-0.2,-0.02,0.9,-0.3,1,7.258239745058891e-05
0.3,-0.2,-0.02,0.9,0.0,1,9.863044073076792e-05
0.3,-0.2,-0.02,0.9,0.3,1,8.417591505726333e-05
0.3,-0.2,-0.02,0.9,0.6,1,5.207305797768224e-05
0.3,-0.2,-0.02,1.2,-0.6,1,8.871726891717073e-05
0.3,-0.2,-0.02,1.2,-0.3,1,5.562849993258639e-05
0.3,-0.2,-0.02,1.2,0.0,1,5.730684827179677e-05
0.3,-0.2,-0.02,1.2,0.3,1,7.967713947213876e-05
0.3,-0.2,-0.02,1.2,0.6,1,5.863546686693776e-05
0.3,-0.2,-0.02,1.57,-0.6,1,6.646490834669936e-05
0.3,-0.2,-0.02,1.57,-0.3,1,6.0979759287598385e-05
0.3,-0.2,-0.02,1.57,0.0,1,9.122552723398026e-05
0.3,-0.2,-0.02,1.57,0.3,1,9.460358370152848e-05
0.3,-0.2,-0.02,1.57,0.6,1,5.6546620202079855e-05
0.3,-0.2,0.02,0.0,-0.6,0,0.1860935071439562
0.3,-0.2,0.02,0.0,-0.3,0,0.40029914018567664
0.3,-0.2,0.02,0.0,0.0,0,0.2666185011273693
0.3,-0.2,0.02,0.0,0.3,0,0.33752769252336495
0.3,-0.2,0.02,0.0,0.6,0,0.13885238763427593
0.3,-0.2,0.02,0.225,-0.6,0,0.23468657107777136
0.3,-0.2,0.02,0.225,-0.3,0,0.0759686578098057
0.3,-0.2,0.02,0.225,0.0,0,0.3491867981534975
0.3,-0.2,0.02,0.225,0.3,0,0.4272265430309723
0.3,-0.2,0.02,0.225,0.6,1,5.704948079715669e-05
0.3,-0.2,0.02,0.45,-0.6,1,6.193760514611043e-05
0.3,-0.2,0.02,0.45,-0.3,1,9.928946987904835e-05
0.3,-0.2,0.02,0.45,0.0,1,9.657916179814378e-05
0.3,-0.2,0.02,0.45,0.3,1,5.1978563473597056e-05
0.3,-0.2,0.02,0.45,0.6,1,6.43918026539847e-05
0.3,-0.2,0.02,0.675,-0.6,1,5.974786980137577e-05
0.3,-0.2,0.02,0.675,-0.3,1,5.605106936301762e-05
0.3,-0.2,0.02,0.675,0.0,1,5.756462573458238e-05
0.3,-0.2,0.02,0.675,0.3,1,6.675650201438808e-05
0.3,-0.2,0.02,0.675,0.6,1,8.12482013679841e-05
0.3,-0.2,0.02,0.9,-0.6,1,6.872035860807018e-05
0.3,-0.2,0.02,0.9,-0.3,1,7.323363077507602e-05
0.3,-0.2,0.02,0.9,0.0,1,5.930193959723163e-05
0.3,-0.2,0.02,0.9,0.3,1,8.393768437635514e-05
0.3,-0.2,0.02,0.9,0.6,1,8.318428670218765e-05
0.3,-0.2,0.02,1.2,-0.6,1,8.770930710870768e-05
0.3,-0.2,0.02,1.2,-0.3,1,5.541840123753499e-05
0.3,-0.2,0.02,1.2,0.0,1,8.642764256724383e-05
0.3,-0.2,0.02,1.2,0.3,1,8.312335645556076e-05
0.3,-0.2,0.02,1.2,0.6,1,6.177928748244565e-05
0.3,-0.2,0.02,1.57,-0.6,1,6.232006235056732e-05
0.3,-0.2,0.02,1.57,-0.3,1,5.2436925272622285e-05
0.3,-0.2,0.02,1.57,0.0,1,6.425733290630648e-05
0.3,-0.2,0.02,1.57,0.3,1,9.887128324917381e-05
0.3,-0.2,0.02,1.57,0.6,1,6.113202702672355e-05
0.3,-0.2,0.06,0.0,-0.6,0,0.24688054042253846
0.3,-0.2,0.06,0.0,-0.3,0,0.35683678581244077
0.3,-0.2,0.06,0.0,0.0,0,0.24053510898845207
0.3,-0.2,0.06,0.0,0.3,0,0.3179714382104214
0.3,-0.2,0.06,0.0,0.6,0,0.1365565578424967
0.3,-0.2,0.06,0.225,-0.6,1,6.51878823305984e-05
0.3,-0.2,0.06,0.225,-0.3,1,5.6434399575716836e-05
0.3,-0.2,0.06,0.225,0.0,1,8.971028643221903e-05
0.3,-0.2,0.06,0.225,0.3,1,7.916782094650302e-05
0.3,-0.2,0.06,0.225,0.6,1,8.514084830244137e-05
0.3,-0.2,0.06,0.45,-0.6,1,5.355121860495387e-05
0.3,-0.2,0.06,0.45,-0.3,1,8.710278992413311e-05
0.3,-0.2,0.06,0.45,0.0,1,7.08492487418937e-05
0.3,-0.2,0.06,0.45,0.3,1,5.232889825660436e-05
0.3,-0.2,0.06,0.45,0.6,1,7.069739814952349e-05
0.3,-0.2,0.06,0.675,-0.6,1,5.683158971230773e-05
0.3,-0.2,0.06,0.675,-0.3,1,5.553212295498043e-05
0.3,-0.2,0.06,0.675,0.0,1,6.082881576900362e-05
0.3,-0.2,0.06,0.675,0.3,1,7.016803285005087e-05
0.3,-0.2,0.06,0.675,0.6,1,5.748394841213721e-05
0.3,-0.2,0.06,0.9,-0.6,1,6.815292189235356e-05
0.3,-0.2,0.06,0.9,-0.3,1,7.399723391760355e-05
0.3,-0.2,0.06,0.9,0.0,1,6.666415045374856e-05
0.3,-0.2,0.06,0.9,0.3,1,8.834370506661596e-05
0.3,-0.2,0.06,0.9,0.6,1,7.868502076404605e-05
0.3,-0.2,0.06,1.2,-0.6,1,8.683794160934934e-05
0.3,-0.2,0.06,1.2,-0.3,1,5.476266250173452e-05
0.3,-0.2,0.06,1.2,0.0,1,8.38218162573781e-05
0.3,-0.2,0.06,1.2,0.3,1,8.812979797682109e-05
0.3,-0.2,0.06,1.2,0.6,1,6.791375037829781e-05
0.3,-0.2,0.06,1.57,-0.6,1,5.92836980500259e-05
0.3,-0.2,0.06,1.57,-0.3,1,9.334161816928495e-05
0.3,-0.2,0.06,1.57,0.0,1,8.121770987391165e-05
0.3,-0.2,0.06,1.57,0.3,1,5.217945118173335e-05
0.3,-0.2,0.06,1.57,0.6,1,6.717125838385902e-05
0.3,-0.2,0.1,0.0,-0.6,0,0.23065966343990807
0.3,-0.2,0.1,0.0,-0.3,0,0.17729721378683727
0.3,-0.2,0.1,0.0,0.0,0,0.22247708580748068
0.3,-0.2,0.1,0.0,0.3,1,9.063981895688386e-05
0.3,-0.2,0.1,0.0,0.6,0,0.1007173480986587
0.3,-0.2,0.1,0.225,-0.6,1,9.735489371658517e-05
0.3,-0.2,0.1,0.225,-0.3,1,6.852517616528707e-05
0.3,-0.2,0.1,0.225,0.0,1,5.384912108149393e-05
0.3,-0.2,0.1,0.225,0.3,1,6.368652364495162e-05
0.3,-0.2,0.1,0.225,0.6,1,6.258580807772878e-05
0.3,-0.2,0.1,0.45,-0.6,1,9.443883492257635e-05
0.3,-0.2,0.1,0.45,-0.3,1,8.130025141879924e-05
0.3,-0.2,0.1,0.45,0.0,1,6.939435985948105e-05
0.3,-0.2,0.1,0.45,0.3,1,7.640041575179409e-05
0.3,-0.2,0.1,0.45,0.6,1,8.053920346032794e-05
0.3,-0.2,0.1,0.675,-0.6,1,5.650066521996468e-05
0.3,-0.2,0.1,0.675,-0.3,1,5.594427097813984e-05
0.3,-0.2,0.1,0.675,0.0,1,6.599870041125455e-05
0.3,-0.2,0.1,0.675,0.3,1,8.415485477850923e-05
0.3,-0.2,0.1,0.675,0.6,1,7.860335640072834e-05
0.3,-0.2,0.1,0.9,-0.6,1,6.786876674062483e-05
0.3,-0.2,0.1,0.9,-0.3,1,7.457791159165182e-05
0.3,-0.2,0.1,0.9,0.0,1,7.041255070046779e-05
0.3,-0.2,0.1,0.9,0.3,1,9.930154622567648e-05
0.3,-0.2,0.1,0.9,0.6,1,6.348069573931162e-05
0.3,-0.2,0.1,1.2,-0.6,1,8.609767806255897e-05
0.3,-0.2,0.1,1.2,-0.3,1,5.3889046034467205e-05
0.3,-0.2,0.1,1.2,0.0,1,8.118574389183705e-05
0.3,-0.2,0.1,1.2,0.3,1,9.539762195399499e-05
0.3,-0.2,0.1,1.2,0.6,1,7.850709976024012e-05
0.3,-0.2,0.1,1.57,-0.6,1,5.707223277823042e-05
0.3,-0.2,0.1,1.57,-0.3,1,8.494565555677584e-05
0.3,-0.2,0.1,1.57,0.0,1,7.003663392045007e-05
0.3,-0.2,0.1,1.57,0.3,1,5.5962705717577465e-05
0.3,-0.2,0.1,1.57,0.6,1,7.57334829756746e-05
0.3,-0.2,0.14,0.0,-0.6,1,5.134775157609171e-05
0.3,-0.2,0.14,0.0,-0.3,1,8.928774712106849e-05
0.3,-0.2,0.14,0.0,0.0,1,8.721530538249754e-05
0.3,-0.2,0.14,0.0,0.3,1,5.0779572662102434e-05
0.3,-0.2,0.14,0.0,0.6,0,0.09584230110669713
0.3,-0.2,0.14,0.225,-0.6,1,8.545868876794233e-05
0.3,-0.2,0.14,0.225,-0.3,1,5.7590064296853915e-05
0.3,-0.2,0.14,0.225,0.0,1,9.107187972526335e-05
0.3,-0.2,0.14,0.225,0.3,1,7.119845026456006e-05
0.3,-0.2,0.14,0.225,0.6,1,9.300546426581468e-05
0.3,-0.2,0.14,0.45,-0.6,1,9.410003017617028e-05
0.3,-0.2,0.14,0.45,-0.3,1,8.119908003465224e-05
0.3,-0.2,0.14,0.45,0.0,1,7.086208127968676e-05
0.3,-0.2,0.14,0.45,0.3,1,7.381043046229271e-05
0.3,-0.2,0.14,0.45,0.6,1,6.500757914374447e-05
0.3,-0.2,0.14,0.675,-0.6,1,5.638865147433899e-05
0.3,-0.2,0.14,0.675,-0.3,1,5.639529228609037e-05
0.3,-0.2,0.14,0.675,0.0,1,7.044097394648375e-05
0.3,-0.2,0.14,0.675,0.3,1,5.8399669351609005e-05
0.3,-0.2,0.14,0.675,0.6,1,5.6396607412120445e-05
0.3,-0.2,0.14,0.9,-0.6,1,6.778676287093708e-05
0.3,-0.2,0.14,0.9,-0.3,1,7.497670418636586e-05
0.3,-0.2,0.14,0.9,0.0,1,7.137590843403092e-05
0.3,-0.2,0.14,0.9,0.3,1,6.223218591051736e-05
0.3,-0.2,0.14,0.9,0.6,1,9.418262596072682e-05
0.3,-0.2,0.14,1.2,-0.6,1,8.551069794667893e-05
0.3,-0.2,0.14,1.2,-0.3,1,5.296169017033895e-05
0.3,-0.2,0.14,1.2,0.0,1,6.794226736416436e-05
0.3,-0.2,0.14,1.2,0.3,1,5.331427059700989e-05
0.3,-0.2,0.14,1.2,0.6,1,5.0562208857712254e-05
0.3,-0.2,0.14,1.57,-0.6,1,5.552788603434773e-05
0.3,-0.2,0.14,1.57,-0.3,1,7.856782098393627e-05
0.3,-0.2,0.14,1.57,0.0,1,5.617117797234819e-05
0.3,-0.2,0.14,1.57,0.3,1,6.162800893238323e-05
0.3,-0.2,0.14,1.57,0.6,1,8.940671560164445e-05
0.3,-0.2,0.18,0.0,-0.6,1,8.024983230764279e-05
0.3,-0.2,0.18,0.0,-0.3,1,9.792408236841959e-05
0.3,-0.2,0.18,0.0,0.0,1,9.834285262356378e-05
0.3,-0.2,0.18,0.0,0.3,1,6.879411138851535e-05
0.3,-0.2,0.18,0.0,0.6,0,0.09836856048360972
0.3,-0.2,0.18,0.225,-0.6,1,8.120471595251576e-05
0.3,-0.2,0.18,0.225,-0.3,1,5.51436163625261e-05
0.3,-0.2,0.18,0.225,0.0,1,8.358840725580251e-05
0.3,-0.2,0.18,0.225,0.3,1,7.325434016337198e-05
0.3,-0.2,0.18,0.225,0.6,1,7.740753830611438e-05
0.3,-0.2,0.18,0.45,-0.6,1,9.414406141750757e-05
0.3,-0.2,0.18,0.45,-0.3,1,8.158363274722897e-05
0.3,-0.2,0.18,0.45,0.0,1,7.40331790177473e-05
0.3,-0.2,0.18,0.45,0.3,1,5.5980851493278125e-05
0.3,-0.2,0.18,0.45,0.6,1,5.508489927194877e-05
0.3,-0.2,0.18,0.675,-0.6,1,5.649657945765269e-05
0.3,-0.2,0.18,0.675,-0.3,1,5.687674155188001e-05
0.3,-0.2,0.18,0.675,0.0,1,7.389410769617478e-05
0.3,-0.2,0.18,0.675,0.3,1,7.800754640383955e-05
0.3,-0.2,0.18,0.675,0.6,1,7.131557151438874e-05
0.3,-0.2,0.18,0.9,-0.6,1,6.786052480024995e-05
0.3,-0.2,0.18,0.9,-0.3,1,7.5279917849319e-05
0.3,-0.2,0.18,0.9,0.0,1,7.057878114233468e-05
0.3,-0.2,0.18,0.9,0.3,1,8.931054228803227e-05
0.3,-0.2,0.18,0.9,0.6,1,7.517208480746195e-05
0.3,-0.2,0.18,1.2,-0.6,1,8.511057168443906e-05
0.3,-0.2,0.18,1.2,-0.3,1,5.2101854256408566e-05
0.3,-0.2,0.18,1.2,0.0,1,5.9845999363449633e-05
0.3,-0.2,0.18,1.2,0.3,1,6.325494930804854e-05
0.3,-0.2,0.18,1.2,0.6,1,6.0463028687699216e-05
0.3,-0.2,0.18,1.57,-0.6,0,0.009466499335545988
0.3,-0.2,0.18,1.57,-0.3,0,0.014929028808808266
0.3,-0.2,0.18,1.57,0.0,0,0.01566284410387004
0.3,-0.2,0.18,1.57,0.3,0,0.015872436138299344
0.3,-0.2,0.18,1.57,0.6,0,0.01622170901769525
0.3,-0.2,0.22,0.0,-0.6,1,7.69577892297178e-05
0.3,-0.2,0.22,0.0,-0.3,1,8.936605654115004e-05
0.3,-0.2,0.22,0.0,0.0,1,8.158599237534538e-05
0.3,-0.2,0.22,0.0,0.3,1,6.468174934063087e-05
0.3,-0.2,0.22,0.0,0.6,0,0.1080318111166739
0.3,-0.2,0.22,0.225,-0.6,1,8.152594557825205e-05
0.3,-0.2,0.22,0.225,-0.3,1,5.5090730378980104e-05
0.3,-0.2,0.22,0.225,0.0,1,8.09393454272612e-05
0.3,-0.2,0.22,0.225,0.3,1,8.209222188013345e-05
0.3,-0.2,0.22,0.225,0.6,0,0.041562396234246936
0.3,-0.2,0.22,0.45,-0.6,1,9.469106914907676e-05
0.3,-0.2,0.22,0.45,-0.3,1,8.231030629698317e-05
0.3,-0.2,0.22,0.45,0.0,1,7.772458786990982e-05
0.3,-0.2,0.22,0.45,0.3,1,5.657349914588688e-05
0.3,-0.2,0.22,0.45,0.6,1,5.9470666049853676e-05
0.3,-0.2,0.22,0.675,-0.6,1,5.6806332653200095e-05
0.3,-0.2,0.22,0.675,-0.3,1,5.742209502104606e-05
0.3,-0.2,0.22,0.675,0.0,1,7.637513801195339e-05
0.3,-0.2,0.22,0.675,0.3,1,8.27215495634962e-05
0.3,-0.2,0.22,0.675,0.6,1,7.549981573163181e-05
0.3,-0.2,0.22,0.9,-0.6,1,6.807170771546913e-05
0.3,-0.2,0.22,0.9,-0.3,1,7.560850498941263e-05
0.3,-0.2,0.22,0.9,0.0,1,6.873376750422849e-05
0.3,-0.2,0.22,0.9,0.3,1,5.533389184168162e-05
0.3,-0.2,0.22,0.9,0.6,1,5.718242231551929e-05
0.3,-0.2,0.22,1.2,-0.6,1,8.496310172000871e-05
0.3,-0.2,0.22,1.2,-0.3,1,5.1441091771639974e-05
0.3,-0.2,0.22,1.2,0.0,1,5.389437389838613e-05
0.3,-0.2,0.22,1.2,0.3,1,8.573046142864412e-05
0.3,-0.2,0.22,1.2,0.6,0,0.02403304921986611
0.3,-0.2,0.22,1.57,-0.6,0,0.1277450586526126
0.3,-0.2,0.22,1.57,-0.3,0,0.19941808209502512
0.3,-0.2,0.22,1.57,0.0,0,0.22547061607109614
0.3,-0.2,0.22,1.57,0.3,0,0.22575739536285358
0.3,-0.2,0.22,1.57,0.6,0,0.2090670035802686
0.3,-0.2,0.26,0.0,-0.6,1,7.76593976995725e-05
0.3,-0.2,0.26,0.0,-0.3,1,8.799481108807054e-05
0.3,-0.2,0.26,0.0,0.0,1,7.141095181748608e-05
0.3,-0.2,0.26,0.0,0.3,1,5.467730475819887e-05
0.3,-0.2,0.26,0.0,0.6,0,0.1053431625874308
0.3,-0.2,0.26,0.225,-0.6,1,8.249037375032178e-05
0.3,-0.2,0.26,0.225,-0.3,1,5.583416461216497e-05
0.3,-0.2,0.26,0.225,0.0,1,8.288912116639323e-05
0.3,-0.2,0.26,0.225,0.3,1,5.0965057726186845e-05
0.3,-0.2,0.26,0.225,0.6,0,0.1923231316335414
0.3,-0.2,0.26,0.45,-0.6,1,9.579310347055963e-05
0.3,-0.2,0.26,0.45,-0.3,1,8.340981434759676e-05
0.3,-0.2,0.26,0.45,0.0,1,8.163248930258834e-05
0.3,-0.2,0.26,0.45,0.3,1,5.7978080794934856e-05
0.3,-0.2,0.26,0.45,0.6,0,0.025165549828661926
0.3,-0.2,0.26,0.675,-0.6,1,5.7305412315652515e-05
0.3,-0.2,0.26,0.675,-0.3,1,5.808737681720136e-05
0.3,-0.2,0.26,0.675,0.0,1,7.804751287435934e-05
0.3,-0.2,0.26,0.675,0.3,1,9.202109065751587e-05
0.3,-0.2,0.26,0.675,0.6,0,0.04879743369122237
0.3,-0.2,0.26,0.9,-0.6,1,6.844118294050497e-05
0.3,-0.2,0.26,0.9,-0.3,1,7.613115473412726e-05
0.3,-0.2,0.26,0.9,0.0,1,6.622256470878473e-05
0.3,-0.2,0.26,0.9,0.3,1,6.696589038631946e-05
0.3,-0.2,0.26,0.9,0.6,0,0.09450208109208821
0.3,-0.2,0.26,1.2,-0.6,1,8.522033560741205e-05
0.3,-0.2,0.26,1.2,-0.3,1,5.120737789809462e-05
0.3,-0.2,0.26,1.2,0.0,1,9.704050586973944e-05
0.3,-0.2,0.26,1.2,0.3,0,0.05921388494630218
0.3,-0.2,0.26,1.2,0.6,0,0.22463003662564787
0.3,-0.2,0.26,1.57,-0.6,0,0.2529213307258011
0.3,-0.2,0.26,1.57,-0.3,0,0.35253671093909356
0.3,-0.2,0.26,1.57,0.0,0,0.400999549173245
0.3,-0.2,0.26,1.57,0.3,0,0.36756729000062655
0.3,-0.2,0.26,1.57,0.6,0,0.3185320313062784
0.3,-0.1,-0.06,0.0,-0.6,0,0.6187708635857562
0.3,-0.1,-0.06,0.0,-0.3,0,0.4062803346845813
0.3,-0.1,-0.06,0.0,0.0,0,0.27381838305996614
0.3,-0.1,-0.06,0.0,0.3,0,0.3861796320874466
0.3,-0.1,-0.06,0.0,0.6,0,0.05734050287333514
0.3,-0.1,-0.06,0.225,-0.6,0,0.273807174722532
0.3,-0.1,-0.06,0.225,-0.3,0,0.464720611967873
0.3,-0.1,-0.06,0.225,0.0,0,0.3549169318443179
0.3,-0.1,-0.06,0.225,0.3,0,0.4640602588196445
0.3,-0.1,-0.06,0.225,0.6,0,0.5939932345807157
0.3,-0.1,-0.06,0.45,-0.6,0,0.15869955020194812
0.3,-0.1,-0.06,0.45,-0.3,0,0.10978507611806808
0.3,-0.1,-0.06,0.45,0.0,0,0.5279807678626565
0.3,-0.1,-0.06,0.45,0.3,1,7.721235322481377e-05
0.3,-0.1,-0.06,0.45,0.6,0,0.6406616401948393
0.3,-0.1,-0.06,0.675,-0.6,1,7.920271003299265e-05
0.3,-0.1,-0.06,0.675,-0.3,1,7.087676744198887e-05
0.3,-0.1,-0.06,0.675,0.0,1,6.757519707002964e-05
0.3,-0.1,-0.06,0.675,0.3,1,5.7501892527046774e-05
0.3,-0.1,-0.06,0.675,0.6,0,0.7896876706237184
0.3,-0.1,-0.06,0.9,-0.6,1,7.688035072275507e-05
0.3,-0.1,-0.06,0.9,-0.3,1,6.89210548556276e-05
0.3,-0.1,-0.06,0.9,0.0,1,7.058628291753887e-05
0.3,-0.1,-0.06,0.9,0.3,1,7.368677140430408e-05
0.3,-0.1,-0.06,0.9,0.6,0,0.7985923088914462
0.3,-0.1,-0.06,1.2,-0.6,1,8.230415836499696e-05
0.3,-0.1,-0.06,1.2,-0.3,1,7.84135302148081e-05
0.3,-0.1,-0.06,1.2,0.0,1,8.776322076807264e-05
0.3,-0.1,-0.06,1.2,0.3,1,6.150514215686873e-05
0.3,-0.1,-0.06,1.2,0.6,1,8.629567112053242e-05
0.3,-0.1,-0.06,1.57,-0.6,1,5.1865506976397934e-05
0.3,-0.1,-0.06,1.57,-0.3,1,5.285108261018727e-05
0.3,-0.1,-0.06,1.57,0.0,1,6.356031993641121e-05
0.3,-0.1,-0.06,1.57,0.3,1,5.628761843061444e-05
0.3,-0.1,-0.06,1.57,0.6,1,6.603408010557073e-05
0.3,-0.1,-0.02,0.0,-0.6,0,0.6365025839159069
0.3,-0.1,-0.02,0.0,-0.3,0,0.37935501963546575
0.3,-0.1,-0.02,0.0,0.0,0,0.23755510967931845
0.3,-0.1,-0.02,0.0,0.3,0,0.3803033574999219
0.3,-0.1,-0.02,0.0,0.6,0,0.12092809020135392
0.3,-0.1,-0.02,0.225,-0.6,0,0.49009502828252344
0.3,-0.1,-0.02,0.225,-0.3,0,0.4441841414408228
0.3,-0.1,-0.02,0.225,0.0,0,0.32763299152269787
0.3,-0.1,-0.02,0.225,0.3,0,0.4435942057844011
0.3,-0.1,-0.02,0.225,0.6,0,0.5644431869013157
0.3,-0.1,-0.02,0.45,-0.6,1,9.005562367517451e-05
0.3,-0.1,-0.02,0.45,-0.3,0,0.044856539205554484
0.3,-0.1,-0.02,0.45,0.0,1,8.6799160498206e-05
0.3,-0.1,-0.02,0.45,0.3,1,5.508167197527515e-05
0.3,-0.1,-0.02,0.45,0.6,0,0.575000953906694
0.3,-0.1,-0.02,0.675,-0.6,1,6.947191604775191e-05
0.3,-0.1,-0.02,0.675,-0.3,1,5.991856764903801e-05
0.3,-0.1,-0.02,0.675,0.0,1,5.925492566602387e-05
0.3,-0.1,-0.02,0.675,0.3,1,5.464966320483404e-05
0.3,-0.1,-0.02,0.675,0.6,1,7.050796684311392e-05
0.3,-0.1,-0.02,0.9,-0.6,1,6.81873508557189e-05
0.3,-0.1,-0.02,0.9,-0.3,1,5.9719850477677475e-05
0.3,-0.1,-0.02,0.9,0.0,1,6.559479130080548e-05
0.3,-0.1,-0.02,0.9,0.3,1,7.621666243109849e-05
0.3,-0.1,-0.02,0.9,0.6,1,8.477334552586063e-05
0.3,-0.1,-0.02,1.2,-0.6,1,8.177716408830527e-05
0.3,-0.1,-0.02,1.2,-0.3,1,7.760131209578963e-05
0.3,-0.1,-0.02,1.2,0.0,1,8.810093244563497e-05
0.3,-0.1,-0.02,1.2,0.3,1,6.556124253409107e-05
0.3,-0.1,-0.02,1.2,0.6,1,7.383199195221539e-05
0.3,-0.1,-0.02,1.57,-0.6,1,5.124108335310362e-05
0.3,-0.1,-0.02,1.57,-0.3,1,5.190422246291401e-05
0.3,-0.1,-0.02,1.57,0.0,1,6.269232839155706e-05
0.3,-0.1,-0.02,1.57,0.3,1,5.62151422857245e-05
0.3,-0.1,-0.02,1.57,0.6,1,7.033138333434158e-05
0.3,-0.1,0.02,0.0,-0.6,0,0.554757035635655
0.3,-0.1,0.02,0.0,-0.3,0,0.3538654423799324
0.3,-0.1,0.02,0.0,0.0,0,0.20270262307365589
0.3,-0.1,0.02,0.0,0.3,0,0.35563237843445544
0.3,-0.1,0.02,0.0,0.6,0,0.046727745568061266
0.3,-0.1,0.02,0.225,-0.6,0,0.08855924335091304
0.3,-0.1,0.02,0.225,-0.3,0,0.42360445102121325
0.3,-0.1,0.02,0.225,0.0,0,0.303206668663915
0.3,-0.1,0.02,0.225,0.3,1,8.439654813200568e-05
0.3,-0.1,0.02,0.225,0.6,0,0.5333021924900943
0.3,-0.1,0.02,0.45,-0.6,1,6.690688169173617e-05
0.3,-0.1,0.02,0.45,-0.3,1,7.199170946843538e-05
0.3,-0.1,0.02,0.45,0.0,1,5.990393555719169e-05
0.3,-0.1,0.02,0.45,0.3,1,8.289698609826797e-05
0.3,-0.1,0.02,0.45,0.6,1,5.7110170103443145e-05
0.3,-0.1,0.02,0.675,-0.6,1,6.089200765163169e-05
0.3,-0.1,0.02,0.675,-0.3,1,9.902273404862406e-05
0.3,-0.1,0.02,0.675,0.0,1,5.2770290405103446e-05
0.3,-0.1,0.02,0.675,0.3,1,5.5781797689578176e-05
0.3,-0.1,0.02,0.675,0.6,1,7.817091173174089e-05
0.3,-0.1,0.02,0.9,-0.6,1,6.77725321039577e-05
0.3,-0.1,0.02,0.9,-0.3,1,5.926046791897393e-05
0.3,-0.1,0.02,0.9,0.0,1,6.588308920342902e-05
0.3,-0.1,0.02,0.9,0.3,1,8.118258440021859e-05
